geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1155,-23.52819244,-46.6637799,são paulo,SP
1135,-23.52690825,-46.65089424,são paulo,SP
1129,-23.52437263,-46.64743214,sao paulo,SP
1126,-23.52549526,-46.63738116,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1107,-23.52874299,-46.62610076,sao paulo,SP
1156,-23.52957073,-46.66510992,sao paulo,SP
1152,-23.52916893,-46.65214846,sao paulo,SP
1156,-23.52631863,-46.67121817,são paulo,SP
1121,-23.53186346,-46.63665187,sao paulo,SP
1152,-23.53031422,-46.65388754,sao paulo,SP
1151,-23.531294,-46.65640409,sao paulo,SP
1139,-23.51889251,-46.67646036,são paulo,SP
1153,-23.5330788,-46.6512271,sao paulo,SP
1144,-23.52404782,-46.67114217,sao paulo,SP
1141,-23.52271914,-46.66447409,sao paulo,SP
1106,-23.53053371,-46.62724622,sao paulo,SP
1103,-23.53538865,-46.63174771,sao paulo,SP
1127,-23.52462287,-46.63997424,sao paulo,SP
1137,-23.52314477,-46.6516601,sao paulo,SP
1135,-23.52122103,-46.65296293,sao paulo,SP
1140,-23.51709905,-46.67653927,sao paulo,SP
1141,-23.5201192,-46.66584,sao paulo,SP
1120,-23.52864629,-46.64037709,sao paulo,SP
1141,-23.5201192,-46.66584,sao paulo,SP
1136,-23.52347954,-46.6624704,são paulo,SP
1139,-23.52246726,-46.66066743,sao paulo,SP
1127,-23.52394776,-46.64098603,sao paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1154,-23.53060749,-46.6613071,sao paulo,SP
1153,-23.53435007,-46.65036312,são paulo,SP
1153,-23.5306848,-46.65301713,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1106,-23.53104026,-46.62705627,sao paulo,SP
1136,-23.52582768,-46.65401991,são paulo,SP
1109,-23.52547741,-46.62595479,sao paulo,SP
1129,-23.52437263,-46.64743214,sao paulo,SP
1130,-23.52179553,-46.64480242,sao paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1152,-23.52916893,-46.65214846,são paulo,SP
1103,-23.53674395,-46.62746248,sao paulo,SP
1141,-23.5201192,-46.66584,são paulo,SP
1140,-23.51609703,-46.66821806,sao paulo,SP
1123,-23.52700191,-46.63635298,sao paulo,SP
1124,-23.52736739,-46.63188349,sao paulo,SP
1152,-23.53130646,-46.65443228,são paulo,SP
1153,-23.52810758,-46.65394804,sao paulo,SP
1125,-23.52700246,-46.64929461,sao paulo,SP
1129,-23.52286295,-46.64289947,sao paulo,SP
1124,-23.52746848,-46.6359187,sao paulo,SP
1125,-23.52628838,-46.64039959,sao paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1154,-23.52836589,-46.65748295,sao paulo,SP
1105,-23.53315602,-46.6295726,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1124,-23.52822652,-46.63339393,sao paulo,SP
1128,-23.52460329,-46.64507075,sao paulo,SP
1153,-23.5320438,-46.6519966,são paulo,SP
1132,-23.52109,-46.65006582,sao paulo,SP
1153,-23.5303158,-46.65328713,sao paulo,SP
1122,-23.53129943,-46.63850644,sao paulo,SP
1154,-23.53123903,-46.66007398,sao paulo,SP
1105,-23.53432265,-46.63016315,são paulo,SP
1155,-23.53051105,-46.66205342,sao paulo,SP
1153,-23.52889918,-46.65373657,sao paulo,SP
1156,-23.53168875,-46.66221272,sao paulo,SP
1102,-23.52261022,-46.62942388,sao paulo,SP
1129,-23.52357285,-46.64267157,sao paulo,SP
1138,-23.51882541,-46.6556236,são paulo,SP
1121,-23.52460935,-46.63615611,sao paulo,SP
1104,-23.53487998,-46.62464329,sao paulo,SP
1155,-23.52819244,-46.6637799,são paulo,SP
1122,-23.53130394,-46.64051734,são paulo,SP
1132,-23.52090546,-46.6484066,sao paulo,SP
1154,-23.53186756,-46.66185692,sao paulo,SP
1124,-23.52679554,-46.63328855,sao paulo,SP
1154,-23.52908925,-46.65611366,sao paulo,SP
1152,-23.53006954,-46.65582076,sao paulo,SP
1155,-23.52774244,-46.6633209,sao paulo,SP
1122,-23.53024707,-46.64032679,sao paulo,SP
1106,-23.53176991,-46.62661245,sao paulo,SP
1140,-23.5168249,-46.67685422,sao paulo,SP
1151,-23.531294,-46.65640409,sao paulo,SP
1107,-23.5220049,-46.63397366,sao paulo,SP
1139,-23.52194412,-46.66417721,sao paulo,SP
1153,-23.5330788,-46.6512271,sao paulo,SP
1135,-23.52700246,-46.64929461,sao paulo,SP
1139,-23.5218351,-46.66428988,sao paulo,SP
1153,-23.52810758,-46.65394804,sao paulo,SP
1144,-23.52335403,-46.67173132,sao paulo,SP
1141,-23.52275116,-46.67074615,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1139,-23.52198726,-46.66381768,sao paulo,SP
1123,-23.52786353,-46.63704546,sao paulo,SP
1129,-23.52437263,-46.64743214,sao paulo,SP
1109,-23.52547741,-46.62595479,sao paulo,SP
1138,-23.5250367,-46.65541993,sao paulo,SP
1144,-23.52362351,-46.6720158,sao paulo,SP
1138,-23.5250367,-46.65541993,são paulo,SP
1129,-23.5221926,-46.64237053,sao paulo,SP
1139,-23.52198726,-46.66381768,sao paulo,SP
1122,-23.53147624,-46.63629319,sao paulo,SP
1156,-23.52957073,-46.66510992,sao paulo,SP
1140,-23.51709905,-46.67653927,sao paulo,SP
1121,-23.5254795,-46.63324837,são paulo,SP
1152,-23.52675902,-46.65976731,sao paulo,SP
1105,-23.53422015,-46.62986925,sao paulo,SP
1152,-23.52916893,-46.65214846,sao paulo,SP
1150,-23.53385011,-46.65580518,sao paulo,SP
1138,-23.5250367,-46.65541993,sao paulo,SP
1140,-23.51709905,-46.67653927,sao paulo,SP
1138,-23.51882541,-46.6556236,sao paulo,SP
1132,-23.52090546,-46.6484066,sao paulo,SP
1122,-23.52972507,-46.64061929,são paulo,SP
1141,-23.52271914,-46.66447409,sao paulo,SP
1138,-23.52198252,-46.6554237,sao paulo,SP
1122,-23.53145824,-46.63635619,sao paulo,SP
1139,-23.52246726,-46.66066743,sao paulo,SP
1123,-23.52938177,-46.63654931,são paulo,SP
1141,-23.52405704,-46.66457215,são paulo,SP
1104,-23.53509577,-46.62973838,sao paulo,SP
1135,-23.52700246,-46.64929461,sao paulo,SP
1135,-23.5265825,-46.65513053,são paulo,SP
1126,-23.52983803,-46.64177819,sao paulo,SP
1131,-23.522878,-46.6501333,sao paulo,SP
1122,-23.53206968,-46.63361984,sao paulo,SP
1133,-23.52259111,-46.65104901,sao paulo,SP
1152,-23.52698012,-46.6594403,sao paulo,SP
1106,-23.53104679,-46.62742614,sao paulo,SP
1153,-23.5281187,-46.65645155,sao paulo,SP
1154,-23.53158118,-46.66174681,sao paulo,SP
1109,-23.52436219,-46.62698174,sao paulo,SP
1130,-23.52915021,-46.64245821,sao paulo,SP
1153,-23.52810758,-46.65394804,sao paulo,SP
1103,-23.53540839,-46.63205279,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1144,-23.52404782,-46.67114217,sao paulo,SP
1153,-23.52889918,-46.65373657,sao paulo,SP
1138,-23.52357,-46.655973,sao paulo,SP
1102,-23.53296263,-46.6325455,sao paulo,SP
1141,-23.5192917,-46.66571964,sao paulo,SP
1153,-23.5281187,-46.65645155,sao paulo,SP
1105,-23.53330382,-46.62929047,sao paulo,SP
1144,-23.5238466,-46.67362071,sao paulo,SP
1153,-23.52843378,-46.65280959,sao paulo,SP
1150,-23.5321493,-46.66333179,sao paulo,SP
1136,-23.5225329,-46.66690984,sao paulo,SP
1150,-23.53385011,-46.65580518,sao paulo,SP
1131,-23.52586902,-46.6431762,são paulo,SP
1132,-23.5192918,-46.6498009,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1109,-23.52534659,-46.62691071,sao paulo,SP
1156,-23.5297787,-46.66482748,são paulo,SP
1102,-23.52261022,-46.62942388,sao paulo,SP
1124,-23.52736739,-46.63188349,sao paulo,SP
1140,-23.52380395,-46.66683691,sao paulo,SP
1139,-23.5218351,-46.66428988,sao paulo,SP
1156,-23.52631863,-46.67121817,sao paulo,SP
1151,-23.5333344,-46.65407379,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1109,-23.52535537,-46.62754223,sao paulo,SP
1129,-23.52204745,-46.642174,são paulo,SP
1135,-23.52141903,-46.65294995,sao paulo,SP
1140,-23.51697763,-46.67210321,sao paulo,SP
1126,-23.52690623,-46.64034197,sao paulo,SP
1135,-23.52558692,-46.65285193,são paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1151,-23.53236888,-46.65755505,sao paulo,SP
1128,-23.52194882,-46.64068779,sao paulo,SP
1156,-23.52695062,-46.66982315,são paulo,SP
1122,-23.53024707,-46.64032679,sao paulo,SP
1132,-23.52149355,-46.64977798,sao paulo,SP
1139,-23.52198726,-46.66381768,sao paulo,SP
1141,-23.52248684,-46.66449998,sao paulo,SP
1106,-23.52686037,-46.62947151,sao paulo,SP
1131,-23.5226154,-46.64492554,sao paulo,SP
1121,-23.52853505,-46.63558219,sao paulo,SP
1137,-23.52314477,-46.6516601,sao paulo,SP
1139,-23.51976437,-46.66152088,sao paulo,SP
1127,-23.52643854,-46.63897436,são paulo,SP
1127,-23.52462287,-46.63997424,sao paulo,SP
1131,-23.522878,-46.6501333,sao paulo,SP
1127,-23.52153485,-46.64178578,sao paulo,SP
1138,-23.52297399,-46.65543159,são paulo,SP
1123,-23.5293482,-46.63643366,são paulo,SP
1141,-23.52285571,-46.66949435,sao paulo,SP
1124,-23.52839047,-46.6328451,são paulo,SP
1122,-23.53112161,-46.63788762,sao paulo,SP
1132,-23.52090546,-46.6484066,sao paulo,SP
1136,-23.52299425,-46.66362145,sao paulo,SP
1153,-23.5281187,-46.65645155,são paulo,SP
1156,-23.52957073,-46.66510992,são paulo,SP
1139,-23.52246726,-46.66066743,são paulo,SP
1139,-23.52017659,-46.67598831,sao paulo,SP
1150,-23.53385011,-46.65580518,sao paulo,SP
1155,-23.52983563,-46.66298502,sao paulo,SP
1123,-23.52974971,-46.63514123,são paulo,SP
1139,-23.52017659,-46.67598831,sao paulo,SP
1124,-23.53080174,-46.63238258,sao paulo,SP
1135,-23.52657252,-46.65329041,sao paulo,SP
1136,-23.52288831,-46.66401557,sao paulo,SP
1153,-23.52889918,-46.65373657,sao paulo,SP
1121,-23.52460935,-46.63615611,sao paulo,SP
1122,-23.53179044,-46.63507276,sao paulo,SP
1156,-23.52997573,-46.66456992,são paulo,SP
1128,-23.52284915,-46.64019712,são paulo,SP
1129,-23.52473271,-46.64837372,sao paulo,SP
1138,-23.5250367,-46.65541993,sao paulo,SP
1150,-23.53214347,-46.65828047,sao paulo,SP
1137,-23.5231066,-46.65310648,sao paulo,SP
1153,-23.53087371,-46.65287869,sao paulo,SP
1127,-23.52153485,-46.64178578,são paulo,SP
1127,-23.52744835,-46.64418883,sao paulo,SP
1139,-23.52076038,-46.66138414,sao paulo,SP
1140,-23.51815175,-46.67403907,sao paulo,SP
1123,-23.52891657,-46.63801434,sao paulo,SP
1153,-23.5316928,-46.65227013,sao paulo,SP
1123,-23.53041026,-46.63776573,sao paulo,SP
1154,-23.53146835,-46.6589775,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1138,-23.5250367,-46.65541993,sao paulo,SP
1135,-23.52605162,-46.65162961,sao paulo,SP
1151,-23.53142106,-46.65626204,sao paulo,SP
1153,-23.5281187,-46.65645155,sao paulo,SP
1141,-23.51803838,-46.66548088,sao paulo,SP
1127,-23.52666545,-46.63892762,sao paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1131,-23.52164183,-46.64747555,sao paulo,SP
1124,-23.5285635,-46.63225207,sao paulo,SP
1106,-23.53144262,-46.6267963,sao paulo,SP
1129,-23.52389782,-46.64259455,sao paulo,SP
1103,-23.53397004,-46.62875183,sao paulo,SP
1126,-23.52549526,-46.63738116,sao paulo,SP
1154,-23.53186756,-46.66185692,sao paulo,SP
1156,-23.53055257,-46.66373362,sao paulo,SP
1128,-23.52215518,-46.64063967,sao paulo,SP
1106,-23.52799287,-46.62933902,são paulo,SP
1126,-23.52620395,-46.6383762,sao paulo,SP
1122,-23.53119993,-46.63981889,sao paulo,SP
1103,-23.5364848,-46.62855837,são paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1150,-23.53205739,-46.65949307,sao paulo,SP
1140,-23.52564861,-46.66180788,são paulo,SP
1127,-23.52570223,-46.6394492,sao paulo,SP
1138,-23.51882541,-46.6556236,sao paulo,SP
1139,-23.52167283,-46.66554846,sao paulo,SP
1132,-23.52090546,-46.6484066,sao paulo,SP
1153,-23.52810758,-46.65394804,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1152,-23.52986952,-46.6559733,sao paulo,SP
1121,-23.53057852,-46.63622146,sao paulo,SP
1124,-23.52936946,-46.63406,sao paulo,SP
1137,-23.5231066,-46.65310648,são paulo,SP
1130,-23.52757229,-46.643246,sao paulo,SP
1105,-23.53315602,-46.6295726,sao paulo,SP
1153,-23.52889918,-46.65373657,sao paulo,SP
1155,-23.52878808,-46.6644042,são paulo,SP
1125,-23.52615967,-46.6404079,sao paulo,SP
1139,-23.52017659,-46.67598831,sao paulo,SP
1150,-23.5332096,-46.65636021,sao paulo,SP
1126,-23.52872554,-46.63937892,sao paulo,SP
1152,-23.53270179,-46.65628802,sao paulo,SP
1141,-23.5201192,-46.66584,sao paulo,SP
1154,-23.53148043,-46.65843766,sao paulo,SP
1132,-23.52090546,-46.6484066,sao paulo,SP
1106,-23.52870037,-46.62865355,sao paulo,SP
1121,-23.52883205,-46.63568569,sao paulo,SP
1154,-23.530556,-46.65770085,sao paulo,SP
1136,-23.5257835,-46.65465042,sao paulo,SP
1152,-23.52916893,-46.65214846,sao paulo,SP
1154,-23.53148043,-46.65843766,são paulo,SP
1139,-23.52022086,-46.66296202,sao paulo,SP
1129,-23.52592375,-46.64213178,sao paulo,SP
1123,-23.52941679,-46.63636931,sao paulo,SP
1101,-23.53371859,-46.63327836,sao paulo,SP
1140,-23.52371102,-46.66702583,sao paulo,SP
1153,-23.53618098,-46.64900169,são paulo,SP
1121,-23.53033577,-46.63615157,sao paulo,SP
1134,-23.51914401,-46.65125088,sao paulo,SP
1154,-23.52957342,-46.65654,sao paulo,SP
1150,-23.5322553,-46.66275607,sao paulo,SP
1156,-23.53149531,-46.66274838,são paulo,SP
1121,-23.53057852,-46.63622146,sao paulo,SP
1124,-23.52841356,-46.63294836,sao paulo,SP
1132,-23.52186548,-46.64963905,sao paulo,SP
1141,-23.52138366,-46.67237652,são paulo,SP
1125,-23.53070717,-46.63828402,sao paulo,SP
1156,-23.53131226,-46.66294134,sao paulo,SP
1150,-23.5321493,-46.66333179,sao paulo,SP
1150,-23.53190361,-46.66133379,sao paulo,SP
1155,-23.52992561,-46.66386316,sao paulo,SP
1136,-23.52446314,-46.65933188,sao paulo,SP
1132,-23.52463271,-46.64642688,sao paulo,SP
1120,-23.52851168,-46.64038585,sao paulo,SP
1151,-23.531866,-46.65585143,são paulo,SP
1134,-23.51920595,-46.65131035,sao paulo,SP
1103,-23.53538865,-46.63174771,sao paulo,SP
1152,-23.52916893,-46.65214846,são paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1154,-23.528914,-46.65808268,sao paulo,SP
1127,-23.52561173,-46.63943687,sao paulo,SP
1135,-23.52700246,-46.64929461,sao paulo,SP
1125,-23.53025383,-46.63850902,sao paulo,SP
1139,-23.52060065,-46.66146333,sao paulo,SP
1156,-23.52757054,-46.66275408,sao paulo,SP
1152,-23.52888797,-46.65722941,sao paulo,SP
1141,-23.5205602,-46.66590953,sao paulo,SP
1138,-23.5250367,-46.65541993,sao paulo,SP
1129,-23.52437263,-46.64743214,sao paulo,SP
1127,-23.52773504,-46.64480016,sao paulo,SP
1122,-23.53088972,-46.64075631,sao paulo,SP
1137,-23.52314477,-46.6516601,sao paulo,SP
1138,-23.5219565,-46.65402453,sao paulo,SP
1125,-23.52557704,-46.64079682,são paulo,SP
1135,-23.52701446,-46.64899311,sao paulo,SP
1154,-23.53148043,-46.65843766,sao paulo,SP
1139,-23.52202326,-46.66362418,sao paulo,SP
1141,-23.5192917,-46.66571964,sao paulo,SP
1136,-23.52299425,-46.66362145,sao paulo,SP
1129,-23.5227154,-46.64373452,sao paulo,SP
1151,-23.53078608,-46.65703926,sao paulo,SP
1138,-23.52468533,-46.65537407,sao paulo,SP
1129,-23.52437263,-46.64743214,sao paulo,SP
1131,-23.52251678,-46.64936449,são paulo,SP
1151,-23.53011838,-46.65777137,sao paulo,SP
1140,-23.52584359,-46.65953218,sao paulo,SP
1154,-23.53102205,-46.66015647,sao paulo,SP
1139,-23.52038255,-46.66207545,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1153,-23.52810758,-46.65394804,sao paulo,SP
1131,-23.52060718,-46.64599917,são paulo,SP
1128,-23.52284915,-46.64019712,sao paulo,SP
1102,-23.52261022,-46.62942388,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1104,-23.53508086,-46.62922586,sao paulo,SP
1131,-23.52164183,-46.64747555,são paulo,SP
1139,-23.52017659,-46.67598831,são paulo,SP
1102,-23.53298963,-46.6325545,sao paulo,SP
1123,-23.52612312,-46.6362727,sao paulo,SP
1150,-23.53205739,-46.65949307,sao paulo,SP
1132,-23.52090546,-46.6484066,sao paulo,SP
1109,-23.52325752,-46.62560442,sao paulo,SP
1124,-23.5289114,-46.63386242,sao paulo,SP
1138,-23.52193345,-46.65183216,são paulo,SP
1141,-23.5192917,-46.66571964,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1133,-23.5196525,-46.65516216,são paulo,SP
1139,-23.51826275,-46.67174987,sao paulo,SP
1104,-23.53464878,-46.63169662,sao paulo,SP
1102,-23.52859903,-46.63119345,são paulo,SP
1123,-23.52839418,-46.63675764,sao paulo,SP
1121,-23.52513051,-46.63226992,sao paulo,SP
1123,-23.52968866,-46.63535723,sao paulo,SP
1153,-23.5281187,-46.65645155,sao paulo,SP
1106,-23.53106206,-46.62950528,sao paulo,SP
1150,-23.53205934,-46.65958404,sao paulo,SP
1152,-23.53006954,-46.65582076,sao paulo,SP
1102,-23.52261022,-46.62942388,sao paulo,SP
1131,-23.52291959,-46.64468748,sao paulo,SP
1130,-23.52792571,-46.64311801,sao paulo,SP
1120,-23.52825102,-46.64053516,são paulo,SP
1155,-23.52983563,-46.66298502,sao paulo,SP
1121,-23.53034121,-46.63622089,sao paulo,SP
1129,-23.52437263,-46.64743214,sao paulo,SP
1125,-23.52821502,-46.63934633,sao paulo,SP
1123,-23.52934877,-46.63666737,sao paulo,SP
1151,-23.531294,-46.65640409,sao paulo,SP
1141,-23.5201192,-46.66584,sao paulo,SP
1140,-23.51697763,-46.67210321,sao paulo,SP
1152,-23.53054724,-46.6542756,são paulo,SP
1122,-23.53157622,-46.63590619,sao paulo,SP
1141,-23.5192917,-46.66571964,sao paulo,SP
1135,-23.52701446,-46.64899311,sao paulo,SP
1136,-23.52621014,-46.65022458,sao paulo,SP
1154,-23.53186756,-46.66185692,sao paulo,SP
1120,-23.53196523,-46.63848665,sao paulo,SP
1151,-23.531294,-46.65640409,sao paulo,SP
1121,-23.52853505,-46.63558219,sao paulo,SP
1126,-23.52872554,-46.63937892,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1107,-23.52788059,-46.62687344,são paulo,SP
1155,-23.531207,-46.66207494,sao paulo,SP
1156,-23.53168875,-46.66221272,sao paulo,SP
1102,-23.52859903,-46.63119345,são paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1131,-23.52083519,-46.64556948,sao paulo,SP
1122,-23.53122595,-46.63979639,sao paulo,SP
1121,-23.5259295,-46.63174087,sao paulo,SP
1155,-23.5303695,-46.6609815,são paulo,SP
1131,-23.52164183,-46.64747555,sao paulo,SP
1155,-23.52819244,-46.6637799,sao paulo,SP
1130,-23.52300568,-46.64753222,sao paulo,SP
1129,-23.52437263,-46.64743214,sao paulo,SP
1109,-23.52530759,-46.62736971,são paulo,SP
1103,-23.53445874,-46.62725812,sao paulo,SP
1144,-23.52341795,-46.67206201,sao paulo,SP
1150,-23.53385011,-46.65580518,sao paulo,SP
1124,-23.52690534,-46.63172947,sao paulo,SP
1124,-23.52974746,-46.6341725,são paulo,SP
1125,-23.5290505,-46.63889432,sao paulo,SP
1152,-23.53248388,-46.65618558,sao paulo,SP
1141,-23.52265172,-46.66930392,sao paulo,SP
1144,-23.5238466,-46.67362071,sao paulo,SP
1135,-23.52687075,-46.65078629,sao paulo,SP
1131,-23.52164183,-46.64747555,são paulo,SP
1135,-23.52690825,-46.65089424,sao paulo,SP
1153,-23.52868715,-46.65346406,sao paulo,SP
1141,-23.5192917,-46.66571964,são paulo,SP
1155,-23.52982564,-46.66376416,são paulo,SP
1107,-23.52165642,-46.6344235,sao paulo,SP
1153,-23.52810758,-46.65394804,sao paulo,SP
1155,-23.52878808,-46.6644042,sao paulo,SP
1135,-23.52700246,-46.64929461,sao paulo,SP
1151,-23.5324694,-46.65648683,são paulo,SP
1123,-23.52935726,-46.63723473,sao paulo,SP
1141,-23.5201192,-46.66584,sao paulo,SP
1125,-23.52699701,-46.6399377,sao paulo,SP
1122,-23.53121907,-46.63973715,sao paulo,SP
1153,-23.52858326,-46.65314406,sao paulo,SP
1141,-23.52268066,-46.66752425,sao paulo,SP
1121,-23.52526657,-46.63397992,são paulo,SP
1151,-23.5324694,-46.65648683,sao paulo,SP
1132,-23.52305916,-46.64729872,sao paulo,SP
1136,-23.52288831,-46.66401557,sao paulo,SP
1125,-23.52628838,-46.64039959,sao paulo,SP
1150,-23.53205042,-46.66025966,sao paulo,SP
1154,-23.53144505,-46.65999447,sao paulo,SP
1109,-23.52187213,-46.62891237,sao paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1153,-23.5281187,-46.65645155,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1155,-23.52899269,-46.66291915,sao paulo,SP
1109,-23.52546953,-46.62503958,sao paulo,SP
1103,-23.53545339,-46.63170629,sao paulo,SP
1141,-23.51803838,-46.66548088,são paulo,SP
1153,-23.52810758,-46.65394804,são paulo,SP
1144,-23.52315701,-46.67155035,sao paulo,SP
1132,-23.52090546,-46.6484066,sao paulo,SP
1120,-23.53196523,-46.63848665,são paulo,SP
1139,-23.52017659,-46.67598831,sao paulo,SP
1152,-23.52729287,-46.65889375,sao paulo,SP
1103,-23.53545339,-46.63170629,sao paulo,SP
1123,-23.53041026,-46.63776573,sao paulo,SP
1139,-23.5215358,-46.66638923,sao paulo,SP
1102,-23.52726018,-46.6305847,sao paulo,SP
1155,-23.52907272,-46.6630101,sao paulo,SP
1153,-23.5281187,-46.65645155,sao paulo,SP
1120,-23.52841447,-46.64055079,são paulo,SP
1139,-23.5218351,-46.66428988,sao paulo,SP
1151,-23.53347046,-46.65385426,sao paulo,SP
1141,-23.5192917,-46.66571964,são paulo,SP
1128,-23.52391767,-46.64378214,sao paulo,SP
1144,-23.52362351,-46.6720158,sao paulo,SP
1155,-23.52974464,-46.66368061,sao paulo,SP
1136,-23.52357456,-46.6636657,sao paulo,SP
1129,-23.52585125,-46.64220973,sao paulo,SP
1150,-23.53385011,-46.65580518,sao paulo,SP
1138,-23.51882541,-46.6556236,sao paulo,SP
1141,-23.51767155,-46.66996002,sao paulo,SP
1131,-23.52688505,-46.64261978,sao paulo,SP
1154,-23.52755714,-46.65893957,sao paulo,SP
1155,-23.529771,-46.66095048,sao paulo,SP
1141,-23.5192917,-46.66571964,sao paulo,SP
1136,-23.52453426,-46.66390895,sao paulo,SP
1141,-23.5201192,-46.66584,sao paulo,SP
1126,-23.52637078,-46.63724339,sao paulo,SP
1122,-23.53065993,-46.64003423,sao paulo,SP
1126,-23.52656862,-46.63971194,sao paulo,SP
1107,-23.53078618,-46.62619559,sao paulo,SP
1122,-23.53040996,-46.64017771,sao paulo,SP
1140,-23.52564861,-46.66180788,sao paulo,SP
1151,-23.53089506,-46.6569198,sao paulo,SP
1151,-23.53011838,-46.65777137,sao paulo,SP
1139,-23.5218351,-46.66428988,sao paulo,SP
1131,-23.52373082,-46.64432648,sao paulo,SP
1134,-23.51867681,-46.65311591,sao paulo,SP
1122,-23.53143791,-46.63968833,sao paulo,SP
1153,-23.53395379,-46.6506756,sao paulo,SP
1151,-23.52953361,-46.65841138,são paulo,SP
1156,-23.52695062,-46.66982315,sao paulo,SP
1123,-23.52903666,-46.63804557,sao paulo,SP
1131,-23.52164183,-46.64747555,sao paulo,SP
1144,-23.52390445,-46.67361429,sao paulo,SP
1121,-23.52480532,-46.63543513,sao paulo,SP
