geolocation_id,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
A3354,20031,-22.91141547,-43.17431111,rio de janeiro,RJ
A3355,20070,-22.90007652,-43.18151225,rio de janeiro,RJ
A3356,20011,-22.9029226,-43.17645535,rio de janeiro,RJ
A3357,20040,-22.90326108,-43.17747319,rio de janeiro,RJ
A3358,20050,-22.90605633,-43.1783783,rio de janeiro,RJ
A3359,20031,-22.91151035,-43.1766972,rio de janeiro,RJ
A3360,20070,-22.90170134,-43.17748448,rio de janeiro,RJ
A3361,20040,-22.90279354,-43.17849585,rio de janeiro,RJ
A3362,20031,-22.90988209,-43.1777071,rio de janeiro,RJ
A3363,20011,-22.90523906,-43.17643957,rio de janeiro,RJ
A3364,20031,-22.90940039,-43.17677364,rio de janeiro,RJ
A3365,20091,-22.89923644,-43.17738275,rio de janeiro,RJ
A3366,20021,-22.91433707,-43.17704574,rio de janeiro,RJ
A3367,20050,-22.90242902,-43.18116842,rio de janeiro,RJ
A3368,20021,-22.90792482,-43.16852768,rio de janeiro,RJ
A3369,20020,-22.9080911,-43.17014018,rio de janeiro,RJ
A3370,20090,-22.89858065,-43.17941377,rio de janeiro,RJ
A3371,20040,-22.90183032,-43.17885552,rio de janeiro,RJ
A3372,20020,-22.9063296,-43.17391427,rio de janeiro,RJ
A3373,20071,-22.90210949,-43.18080246,rio de janeiro,RJ
A3374,20070,-22.90322537,-43.17998272,rio de janeiro,RJ
A3375,20031,-22.90952081,-43.18135941,rio de janeiro,RJ
A3376,20091,-22.9013145,-43.17761925,rio de janeiro,RJ
A3377,20050,-22.90438601,-43.17665787,rio de janeiro,RJ
A3378,20011,-22.9029226,-43.17645535,rio de janeiro,RJ
A3379,20021,-22.90942939,-43.16979355,rio de janeiro,RJ
A3380,20011,-22.90435733,-43.17509512,rio de janeiro,RJ
A3381,20031,-22.90890476,-43.17826717,rio de janeiro,RJ
A3382,20071,-22.90344565,-43.18667115,rio de janeiro,RJ
A3383,20070,-22.90007652,-43.18151225,rio de janeiro,RJ
A3384,20071,-22.90176672,-43.1814312,rio de janeiro,RJ
A3385,20020,-22.90636048,-43.17769425,rio de janeiro,RJ
A3386,20090,-22.89968621,-43.17967458,rio de janeiro,RJ
A3387,20031,-22.90766868,-43.17580259,rio de janeiro,RJ
A3388,20040,-22.90121704,-43.17714977,rio de janeiro,RJ
A3389,20031,-22.91056872,-43.1775571,rio de janeiro,RJ
A3390,20081,-22.89862715,-43.18112167,rio de janeiro,RJ
A3391,20061,-22.90617551,-43.18613273,rio de janeiro,RJ
A3392,20030,-22.9104881,-43.17264165,rio de janeiro,RJ
A3393,20071,-22.90317179,-43.18397575,rio de janeiro,RJ
A3394,20031,-22.91155144,-43.17424909,rio de janeiro,RJ
A3395,20091,-22.89893235,-43.17902859,rio de janeiro,RJ
A3396,20040,-22.90530098,-43.17755471,rio de janeiro,RJ
A3397,20091,-22.89982352,-43.17767851,rio de janeiro,RJ
A3398,20031,-22.90803141,-43.17553249,rio de janeiro,RJ
A3399,20041,-22.90143997,-43.17516936,rio de janeiro,RJ
A3400,20091,-22.9013145,-43.17761925,rio de janeiro,RJ
A3401,20031,-22.90854644,-43.17789529,rio de janeiro,RJ
A3402,20031,-22.90890476,-43.17826717,rio de janeiro,RJ
A3403,20040,-22.91236336,-43.17483799,rio de janeiro,RJ
A3404,20091,-22.89923644,-43.17738275,rio de janeiro,RJ
A3405,20090,-22.89795448,-43.17937133,rio de janeiro,RJ
A3406,20071,-22.90168933,-43.17946554,rio de janeiro,RJ
A3407,20090,-22.90018179,-43.17875613,rio de janeiro,RJ
A3408,20030,-22.90787661,-43.17404851,rio de janeiro,RJ
A3409,20040,-22.90392035,-43.17868376,rio de janeiro,RJ
A3410,20071,-22.90294031,-43.18336486,rio de janeiro,RJ
A3411,20070,-22.90174754,-43.17639334,rio de janeiro,RJ
A3412,20071,-22.90176663,-43.18143112,rio de janeiro,RJ
A3413,20051,-22.90216947,-43.18431802,rio de janeiro,RJ
A3414,20030,-22.91089107,-43.17301366,rio de janeiro,RJ
A3415,20031,-22.91150589,-43.17618745,rio de janeiro,RJ
A3416,20071,-22.90294031,-43.18336486,rio de janeiro,RJ
A3417,20041,-22.90244913,-43.17716367,rio de janeiro,RJ
A3418,20070,-22.90196833,-43.17832237,rio de janeiro,RJ
A3419,20050,-22.90518297,-43.17804857,rio de janeiro,RJ
A3420,20040,-22.9024395,-43.17594509,rio de janeiro,RJ
A3421,20040,-22.91035997,-43.17563269,rio de janeiro,RJ
A3422,20031,-22.90766868,-43.17580259,rio de janeiro,RJ
A3423,20031,-22.91136538,-43.17677617,rio de janeiro,RJ
A3424,20020,-22.90822707,-43.17010065,rio de janeiro,RJ
A3425,20020,-22.91036038,-43.17164552,rio de janeiro,RJ
A3426,20080,-22.8996982,-43.18568507,rio de janeiro,RJ
A3427,20090,-22.89968621,-43.17967458,rio de janeiro,RJ
A3428,20091,-22.89996332,-43.17954626,rio de janeiro,RJ
A3429,20021,-22.91630869,-43.17668226,rio de janeiro,RJ
A3430,20021,-22.90947599,-43.16881077,rio de janeiro,RJ
A3431,20040,-22.91236336,-43.17483799,rio de janeiro,RJ
A3432,20031,-22.91151035,-43.1766972,rio de janeiro,RJ
A3433,20021,-22.90741295,-43.16864381,rio de janeiro,RJ
A3434,20021,-22.90575915,-43.16846802,rio de janeiro,RJ
A3435,20040,-22.90107231,-43.17707865,rio de janeiro,RJ
A3436,20021,-22.90947599,-43.16881077,rio de janeiro,RJ
A3437,20021,-22.91619503,-43.17775934,rio de janeiro,RJ
A3438,20040,-22.91035997,-43.17563269,rio de janeiro,RJ
A3439,20011,-22.90435733,-43.17509512,rio de janeiro,RJ
A3440,20031,-22.90890476,-43.17826717,rio de janeiro,RJ
A3441,20031,-22.91047789,-43.17686737,rio de janeiro,RJ
A3442,20020,-22.9063296,-43.17391427,rio de janeiro,RJ
A3443,20010,-22.9026713,-43.17568803,rio de janeiro,RJ
A3444,20040,-22.90180152,-43.17892112,rio de janeiro,RJ
A3445,20020,-22.9098191,-43.16923476,rio de janeiro,RJ
A3446,20071,-22.90294031,-43.18336486,rio de janeiro,RJ
A3447,20071,-22.90183341,-43.17991554,rio de janeiro,RJ
A3448,20030,-22.90787661,-43.17404851,rio de janeiro,RJ
A3449,20070,-22.90190742,-43.17663113,rio de janeiro,RJ
A3450,20031,-22.91230689,-43.17805996,rio de janeiro,RJ
A3451,20050,-22.90464004,-43.17706656,rio de janeiro,RJ
A3452,20040,-22.91187792,-43.17509329,rio de janeiro,RJ
A3453,20080,-22.90105873,-43.18259275,rio de janeiro,RJ
A3454,20030,-22.9104881,-43.17264165,rio de janeiro,RJ
A3455,20011,-22.90483408,-43.17520912,rio de janeiro,RJ
A3456,20021,-22.91070765,-43.17070679,rio de janeiro,RJ
A3457,20040,-22.9038226,-43.17836718,rio de janeiro,RJ
A3458,20030,-22.9104881,-43.17264165,rio de janeiro,RJ
A3459,20011,-22.90435733,-43.17509512,rio de janeiro,RJ
A3460,20021,-22.91122183,-43.17221808,rio de janeiro,RJ
A3461,20031,-22.90742456,-43.17575585,rio de janeiro,RJ
A3462,20050,-22.90528099,-43.17821507,rio de janeiro,RJ
A3463,20090,-22.89948723,-43.17974463,rio de janeiro,RJ
A3464,20021,-22.91630869,-43.17668226,rio de janeiro,RJ
A3465,20010,-22.90155462,-43.1750882,rio de janeiro,RJ
A3466,20030,-22.91089107,-43.17301366,rio de janeiro,RJ
A3467,20071,-22.90309631,-43.18572941,rio de janeiro,RJ
A3468,20031,-22.90988209,-43.1777071,rio de janeiro,RJ
A3469,20021,-22.90654691,-43.16872188,rio de janeiro,RJ
A3470,20011,-22.90435733,-43.17509512,rio de janeiro,RJ
A3471,20070,-22.90164734,-43.17733148,rio de janeiro,RJ
A3472,20090,-22.89996466,-43.17954364,rio de janeiro,RJ
A3473,20030,-22.91065997,-43.17257844,rio de janeiro,RJ
A3474,20031,-22.90925751,-43.18051308,rio de janeiro,RJ
A3475,20021,-22.91630869,-43.17668226,rio de janeiro,RJ
A3476,20090,-22.8991184,-43.17987301,rio de janeiro,RJ
A3477,20031,-22.90730674,-43.1747014,rio de janeiro,RJ
A3478,20011,-22.90607374,-43.17797455,rio de janeiro,RJ
A3479,20040,-22.91035997,-43.17563269,rio de janeiro,RJ
A3480,20031,-22.91155144,-43.17424909,rio de janeiro,RJ
A3481,20040,-22.90659038,-43.17713805,rio de janeiro,RJ
A3482,20040,-22.90221561,-43.17877801,rio de janeiro,RJ
A3483,20040,-22.9068,-43.17662315,rio de janeiro,RJ
A3484,20040,-22.90399673,-43.17739555,rio de janeiro,RJ
A3485,20071,-22.90294031,-43.18336486,rio de janeiro,RJ
A3486,20071,-22.9023185,-43.18148488,rio de janeiro,RJ
A3487,20040,-22.90319808,-43.17734269,rio de janeiro,RJ
A3488,20071,-22.90183341,-43.17991554,rio de janeiro,RJ
A3489,20011,-22.90443569,-43.17553854,rio de janeiro,RJ
A3490,20031,-22.91166561,-43.17658844,rio de janeiro,RJ
A3491,20040,-22.90399673,-43.17739555,rio de janeiro,RJ
A3492,20021,-22.91500313,-43.17649055,rio de janeiro,RJ
A3493,20020,-22.90924747,-43.17115454,rio de janeiro,RJ
A3494,20040,-22.90561702,-43.17749832,rio de janeiro,RJ
A3495,20071,-22.90161971,-43.18095959,rio de janeiro,RJ
A3496,20040,-22.90406463,-43.17882724,rio de janeiro,RJ
A3497,20020,-22.9098191,-43.16923476,rio de janeiro,RJ
A3498,20031,-22.90827142,-43.17693565,rio de janeiro,RJ
A3499,20090,-22.89858065,-43.17941377,rio de janeiro,RJ
A3500,20031,-22.90854644,-43.17789529,rio de janeiro,RJ
A3501,20031,-22.90940039,-43.17677364,rio de janeiro,RJ
A3502,20090,-22.89917571,-43.1803785,rio de janeiro,RJ
A3503,20060,-22.90563451,-43.18360418,rio de janeiro,RJ
A3504,20071,-22.90175038,-43.17966354,rio de janeiro,RJ
A3505,20031,-22.91189416,-43.17841156,rio de janeiro,RJ
A3506,20081,-22.89753445,-43.18597409,rio de janeiro,RJ
A3507,20040,-22.90322099,-43.17842443,rio de janeiro,RJ
A3508,20031,-22.91118874,-43.17803966,rio de janeiro,RJ
A3509,20021,-22.912393,-43.17674947,rio de janeiro,RJ
A3510,20090,-22.89928042,-43.17984497,rio de janeiro,RJ
A3511,20050,-22.90579265,-43.17846822,rio de janeiro,RJ
A3512,20080,-22.90060142,-43.18143856,rio de janeiro,RJ
A3513,20050,-22.90538899,-43.17827592,rio de janeiro,RJ
A3514,20030,-22.90636009,-43.1752824,rio de janeiro,RJ
A3515,20010,-22.90515224,-43.17537802,rio de janeiro,RJ
A3516,20040,-22.90440127,-43.17707795,rio de janeiro,RJ
A3517,20041,-22.90363906,-43.17945348,rio de janeiro,RJ
A3518,20031,-22.90830235,-43.175446,rio de janeiro,RJ
A3519,20031,-22.9101383,-43.18274509,rio de janeiro,RJ
A3520,20011,-22.90485455,-43.17584146,rio de janeiro,RJ
A3521,20040,-22.90382625,-43.17743646,rio de janeiro,RJ
A3522,20020,-22.9080911,-43.17014018,rio de janeiro,RJ
A3523,20031,-22.91055912,-43.1768886,rio de janeiro,RJ
A3524,20081,-22.89749753,-43.1852898,rio de janeiro,RJ
A3525,20031,-22.90803141,-43.17553249,rio de janeiro,RJ
A3526,20011,-22.9048126,-43.17623582,rio de janeiro,RJ
A3527,20020,-22.9098191,-43.16923476,rio de janeiro,RJ
A3528,20031,-22.91179848,-43.1741737,rio de janeiro,RJ
A3529,20031,-22.90962365,-43.17493229,rio de janeiro,RJ
A3530,20011,-22.90435733,-43.17509512,rio de janeiro,RJ
A3531,20031,-22.90890476,-43.17826717,rio de janeiro,RJ
A3532,20070,-22.90190742,-43.17663113,rio de janeiro,RJ
A3533,20081,-22.89734704,-43.18070814,rio de janeiro,RJ
A3534,20020,-22.90559405,-43.17384394,rio de janeiro,RJ
A3535,20031,-22.90792633,-43.17591496,rio de janeiro,RJ
A3536,20081,-22.89751454,-43.184353,rio de janeiro,RJ
A3537,20081,-22.89753445,-43.18597409,rio de janeiro,RJ
A3538,20031,-22.91141547,-43.17431111,rio de janeiro,RJ
A3539,20040,-22.9050349,-43.17761476,rio de janeiro,RJ
A3540,20031,-22.90792633,-43.17591496,rio de janeiro,RJ
A3541,20021,-22.91433707,-43.17704574,rio de janeiro,RJ
A3542,20061,-22.90767745,-43.18574272,rio de janeiro,RJ
A3543,20011,-22.90507092,-43.17625792,rio de janeiro,RJ
A3544,20081,-22.89734704,-43.18070814,rio de janeiro,RJ
A3545,20030,-22.9104881,-43.17264165,rio de janeiro,RJ
A3546,20030,-22.90924299,-43.17429089,rio de janeiro,RJ
A3547,20070,-22.90231622,-43.1776924,rio de janeiro,RJ
A3548,20031,-22.91118874,-43.17803966,rio de janeiro,RJ
A3549,20021,-22.91568096,-43.17660265,rio de janeiro,RJ
A3550,20050,-22.90607995,-43.18073883,rio de janeiro,RJ
A3551,20070,-22.90246252,-43.17990263,rio de janeiro,RJ
A3552,20030,-22.90787918,-43.17475555,rio de janeiro,RJ
A3553,20040,-22.91187792,-43.17509329,rio de janeiro,RJ
A3554,20040,-22.90659038,-43.17713805,rio de janeiro,RJ
A3555,20020,-22.90886145,-43.1707997,rio de janeiro,RJ
A3556,20011,-22.90469008,-43.17530812,rio de janeiro,RJ
A3557,20031,-22.90827142,-43.17693565,rio de janeiro,RJ
A3558,20040,-22.9073371,-43.17679415,rio de janeiro,RJ
A3559,20090,-22.89968621,-43.17967458,rio de janeiro,RJ
A3560,20030,-22.9102721,-43.17390962,rio de janeiro,RJ
A3561,20011,-22.90426469,-43.17484785,rio de janeiro,RJ
A3562,20031,-22.90890476,-43.17826717,rio de janeiro,RJ
A3563,20031,-22.90921595,-43.17973608,rio de janeiro,RJ
A3564,20071,-22.90175038,-43.17966354,rio de janeiro,RJ
A3565,20071,-22.90130518,-43.18010919,rio de janeiro,RJ
A3566,20020,-22.90884193,-43.16959616,rio de janeiro,RJ
A3567,20090,-22.89800444,-43.17978192,rio de janeiro,RJ
A3568,20080,-22.90225637,-43.18556183,rio de janeiro,RJ
A3569,20040,-22.9073371,-43.17679415,rio de janeiro,RJ
A3570,20071,-22.90210949,-43.18080246,rio de janeiro,RJ
A3571,20091,-22.89930334,-43.17890068,rio de janeiro,RJ
A3572,20021,-22.90943461,-43.17081035,rio de janeiro,RJ
A3573,20010,-22.9043259,-43.17342911,rio de janeiro,RJ
A3574,20070,-22.90174754,-43.17639334,rio de janeiro,RJ
A3575,20031,-22.90921595,-43.17973608,rio de janeiro,RJ
A3576,20031,-22.90874613,-43.17736452,rio de janeiro,RJ
A3577,20050,-22.90616493,-43.18116527,rio de janeiro,RJ
A3578,20021,-22.90947599,-43.16881077,rio de janeiro,RJ
A3579,20040,-22.90530098,-43.17755471,rio de janeiro,RJ
A3580,20080,-22.90171703,-43.18407096,rio de janeiro,RJ
A3581,20031,-22.90730674,-43.1747014,rio de janeiro,RJ
A3582,20030,-22.91024994,-43.17321935,rio de janeiro,RJ
A3583,20030,-22.90787661,-43.17404851,rio de janeiro,RJ
A3584,20091,-22.89968629,-43.17883176,rio de janeiro,RJ
A3585,20031,-22.90952081,-43.18135941,rio de janeiro,RJ
A3586,20020,-22.9063296,-43.17391427,rio de janeiro,RJ
A3587,20010,-22.90444554,-43.17420823,rio de janeiro,RJ
A3588,20041,-22.90356973,-43.17974719,rio de janeiro,RJ
A3589,20020,-22.9098191,-43.16923476,rio de janeiro,RJ
A3590,20010,-22.90312811,-43.17401538,rio de janeiro,RJ
A3591,20031,-22.90724179,-43.17449088,rio de janeiro,RJ
A3592,20040,-22.90659038,-43.17713805,rio de janeiro,RJ
A3593,20040,-22.90326108,-43.17747319,rio de janeiro,RJ
A3594,20010,-22.90247241,-43.17405885,rio de janeiro,RJ
A3595,20031,-22.90792633,-43.17591496,rio de janeiro,RJ
A3596,20091,-22.89922359,-43.17753123,rio de janeiro,RJ
A3597,20031,-22.91189416,-43.17841156,rio de janeiro,RJ
A3598,20031,-22.91118874,-43.17803966,rio de janeiro,RJ
A3599,20091,-22.9013145,-43.17761925,rio de janeiro,RJ
A3600,20031,-22.91040403,-43.17617622,rio de janeiro,RJ
A3601,20021,-22.91122183,-43.17221808,rio de janeiro,RJ
A3602,20090,-22.90018179,-43.17875613,rio de janeiro,RJ
A3603,20090,-22.90018179,-43.17875613,rio de janeiro,RJ
A3604,20011,-22.90308546,-43.17628567,rio de janeiro,RJ
A3605,20091,-22.90083635,-43.17853331,rio de janeiro,RJ
A3606,20021,-22.912393,-43.17674947,rio de janeiro,RJ
A3607,20070,-22.90339358,-43.18295232,rio de janeiro,RJ
A3608,20090,-22.89973268,-43.17676327,rio de janeiro,RJ
A3609,20040,-22.90659038,-43.17713805,rio de janeiro,RJ
A3610,20081,-22.89734704,-43.18070814,rio de janeiro,RJ
A3611,20031,-22.91048809,-43.1767581,rio de janeiro,RJ
A3612,20040,-22.9050349,-43.17761476,rio de janeiro,RJ
A3613,20010,-22.90163488,-43.17628774,rio de janeiro,RJ
A3614,20080,-22.90232084,-43.18559129,rio de janeiro,RJ
A3615,20080,-22.90121034,-43.18428464,rio de janeiro,RJ
A3616,20030,-22.91065997,-43.17257844,rio de janeiro,RJ
A3617,20021,-22.912393,-43.17674947,rio de janeiro,RJ
A3618,20040,-22.90382625,-43.17743646,rio de janeiro,RJ
A3619,20031,-22.90891827,-43.17819579,rio de janeiro,RJ
A3620,20070,-22.90314343,-43.17885367,rio de janeiro,RJ
A3621,20090,-22.89802846,-43.17874267,rio de janeiro,RJ
A3622,20031,-22.91181545,-43.17412363,rio de janeiro,RJ
A3623,20040,-22.9035183,-43.17782995,rio de janeiro,RJ
A3624,20081,-22.89696347,-43.18420587,rio de janeiro,RJ
A3625,20041,-22.90294255,-43.17795654,rio de janeiro,RJ
A3626,20071,-22.90161636,-43.17924504,rio de janeiro,RJ
A3627,20090,-22.89858065,-43.17941377,rio de janeiro,RJ
A3628,20040,-22.90507424,-43.1777239,rio de janeiro,RJ
A3629,20030,-22.91024994,-43.17321935,rio de janeiro,RJ
A3630,20011,-22.90544829,-43.17701354,rio de janeiro,RJ
A3631,20021,-22.91693075,-43.17680278,rio de janeiro,RJ
A3632,20080,-22.90105873,-43.18259275,rio de janeiro,RJ
A3633,20020,-22.9063296,-43.17391427,rio de janeiro,RJ
A3634,20011,-22.90437367,-43.17558804,rio de janeiro,RJ
A3635,20040,-22.9050349,-43.17761476,rio de janeiro,RJ
A3636,20090,-22.89800444,-43.17978192,rio de janeiro,RJ
A3637,20020,-22.90635853,-43.17495263,rio de janeiro,RJ
A3638,20010,-22.9057106,-43.17619029,rio de janeiro,RJ
A3639,20081,-22.8995354,-43.18093668,rio de janeiro,RJ
A3640,20031,-22.9089828,-43.17714375,rio de janeiro,RJ
A3641,20090,-22.89800444,-43.17978192,rio de janeiro,RJ
A3642,20080,-22.90038382,-43.18419644,rio de janeiro,RJ
A3643,20090,-22.89858065,-43.17941377,rio de janeiro,RJ
A3644,20051,-22.90413838,-43.18136861,rio de janeiro,RJ
A3645,20020,-22.9080911,-43.17014018,rio de janeiro,RJ
A3646,20031,-22.91230689,-43.17805996,rio de janeiro,RJ
A3647,20090,-22.89795448,-43.17937133,rio de janeiro,RJ
A3648,20030,-22.90830044,-43.17413076,rio de janeiro,RJ
A3649,20071,-22.9023185,-43.18148488,rio de janeiro,RJ
A3650,20040,-22.90659038,-43.17713805,rio de janeiro,RJ
A3651,20041,-22.90344106,-43.17903498,rio de janeiro,RJ
A3652,20011,-22.90544829,-43.17701354,rio de janeiro,RJ
A3653,20031,-22.90858307,-43.17750198,rio de janeiro,RJ
A3654,20081,-22.8975505,-43.185002,rio de janeiro,RJ
A3655,20040,-22.90507424,-43.1777239,rio de janeiro,RJ
A3656,20090,-22.89815393,-43.18027738,rio de janeiro,RJ
A3657,20041,-22.90344106,-43.17903498,rio de janeiro,RJ
A3658,20040,-22.91160597,-43.17518177,rio de janeiro,RJ
A3659,20030,-22.91065997,-43.17257844,rio de janeiro,RJ
A3660,20050,-22.90519002,-43.1779574,rio de janeiro,RJ
A3661,20061,-22.90617551,-43.18613273,rio de janeiro,RJ
A3662,20031,-22.91124945,-43.17587387,rio de janeiro,RJ
A3663,20031,-22.90766868,-43.17580259,rio de janeiro,RJ
A3664,20040,-22.9073371,-43.17679415,rio de janeiro,RJ
A3665,20091,-22.89923644,-43.17738275,rio de janeiro,RJ
A3666,20040,-22.90561702,-43.17749832,rio de janeiro,RJ
A3667,20091,-22.90279991,-43.17728734,rio de janeiro,RJ
A3668,20051,-22.90252452,-43.18412951,rio de janeiro,RJ
A3669,20071,-22.90170971,-43.18122959,rio de janeiro,RJ
A3670,20090,-22.89996466,-43.17954364,rio de janeiro,RJ
A3671,20040,-22.90322099,-43.17842443,rio de janeiro,RJ
A3672,20021,-22.90792482,-43.16852768,rio de janeiro,RJ
A3673,20040,-22.90160554,-43.17893393,rio de janeiro,RJ
A3674,20071,-22.90161971,-43.18095959,rio de janeiro,RJ
A3675,20090,-22.89917571,-43.1803785,rio de janeiro,RJ
A3676,20031,-22.91081403,-43.17722575,rio de janeiro,RJ
A3677,20071,-22.90130518,-43.18010919,rio de janeiro,RJ
A3678,20061,-22.90546813,-43.18537563,rio de janeiro,RJ
A3679,20090,-22.90000886,-43.17965116,rio de janeiro,RJ
A3680,20091,-22.89916159,-43.17888289,rio de janeiro,RJ
A3681,20010,-22.90112068,-43.17655786,rio de janeiro,RJ
A3682,20030,-22.9104881,-43.17264165,rio de janeiro,RJ
A3683,20011,-22.90483408,-43.17520912,rio de janeiro,RJ
A3684,20021,-22.91070765,-43.17070679,rio de janeiro,RJ
A3685,20031,-22.90988209,-43.1777071,rio de janeiro,RJ
A3686,20031,-22.91047789,-43.17686737,rio de janeiro,RJ
A3687,20071,-22.90309631,-43.18572941,rio de janeiro,RJ
A3688,20060,-22.90638661,-43.18298333,rio de janeiro,RJ
A3689,20030,-22.9104881,-43.17264165,rio de janeiro,RJ
A3690,20031,-22.91056872,-43.1775571,rio de janeiro,RJ
A3691,20031,-22.91199657,-43.17870416,rio de janeiro,RJ
A3692,20020,-22.9098191,-43.16923476,rio de janeiro,RJ
A3693,20090,-22.89802846,-43.17874267,rio de janeiro,RJ
A3694,20031,-22.91239884,-43.17796194,rio de janeiro,RJ
A3695,20021,-22.91586096,-43.17661968,rio de janeiro,RJ
A3696,20020,-22.90615156,-43.17380179,rio de janeiro,RJ
A3697,20021,-22.90935361,-43.17055835,rio de janeiro,RJ
A3698,20031,-22.90993096,-43.18277459,rio de janeiro,RJ
A3699,20040,-22.91035997,-43.17563269,rio de janeiro,RJ
A3700,20020,-22.90636048,-43.17769425,rio de janeiro,RJ
A3701,20091,-22.89923644,-43.17738275,rio de janeiro,RJ
A3702,20080,-22.89966579,-43.18554801,rio de janeiro,RJ
A3703,20040,-22.9073371,-43.17679415,rio de janeiro,RJ
A3704,20031,-22.91141547,-43.17431111,rio de janeiro,RJ
A3705,20040,-22.90659038,-43.17713805,rio de janeiro,RJ
A3706,20091,-22.90014435,-43.17751167,rio de janeiro,RJ
A3707,20040,-22.90761691,-43.1766962,rio de janeiro,RJ
A3708,20071,-22.90295656,-43.18515062,rio de janeiro,RJ
A3709,20021,-22.91675575,-43.17727426,rio de janeiro,RJ
A3710,20040,-22.90133129,-43.17839843,rio de janeiro,RJ
A3711,20011,-22.90435733,-43.17509512,rio de janeiro,RJ
A3712,20011,-22.9048126,-43.17623582,rio de janeiro,RJ
A3713,20091,-22.89996332,-43.17954626,rio de janeiro,RJ
A3714,20071,-22.90130518,-43.18010919,rio de janeiro,RJ
A3715,20071,-22.90170971,-43.18122959,rio de janeiro,RJ
A3716,20031,-22.9070156,-43.17590236,rio de janeiro,RJ
A3717,20010,-22.90251382,-43.17413001,rio de janeiro,RJ
A3718,20011,-22.90335502,-43.17703551,rio de janeiro,RJ
A3719,20040,-22.90659038,-43.17713805,rio de janeiro,RJ
A3720,20030,-22.90863979,-43.17401201,rio de janeiro,RJ
A3721,20090,-22.89876838,-43.17999302,rio de janeiro,RJ
A3722,20030,-22.9104881,-43.17264165,rio de janeiro,RJ
A3723,20031,-22.90699675,-43.17377988,rio de janeiro,RJ
A3724,20070,-22.90297349,-43.17900412,rio de janeiro,RJ
A3725,20080,-22.90281929,-43.18694181,rio de janeiro,RJ
A3726,20070,-22.90226955,-43.1794411,rio de janeiro,RJ
A3727,20081,-22.89739911,-43.18219818,rio de janeiro,RJ
A3728,20070,-22.90216982,-43.17883281,rio de janeiro,RJ
A3729,20031,-22.91141547,-43.17431111,rio de janeiro,RJ
A3730,20030,-22.90888964,-43.1747615,rio de janeiro,RJ
A3731,20030,-22.91003607,-43.17398063,rio de janeiro,RJ
A3732,20050,-22.90622412,-43.17868637,rio de janeiro,RJ
A3733,20081,-22.89977722,-43.18265649,rio de janeiro,RJ
A3734,20010,-22.90285933,-43.17555656,rio de janeiro,RJ
A3735,20080,-22.90281688,-43.18702193,rio de janeiro,RJ
A3736,20010,-22.90247241,-43.17405885,rio de janeiro,RJ
A3737,20031,-22.90952081,-43.18135941,rio de janeiro,RJ
A3738,20060,-22.90640786,-43.18240483,rio de janeiro,RJ
A3739,20071,-22.9023185,-43.18148488,rio de janeiro,RJ
A3740,20080,-22.90281688,-43.18702193,rio de janeiro,RJ
